"投票日","自治体","地点","地点緯度","地点経度","投票数","鼻水","せき","のど","発熱","0から6才：投票数","0から6才：鼻水","0から6才：せき","0から6才：のど","0から6才：発熱","7から12才：投票数","7から12才：鼻水","7から12才：せき","7から12才：のど","7から12才：発熱","13から18才：投票数","13から18才：鼻水","13から18才：せき","13から18才：のど","13から18才：発熱","19から64才：投票数","19から64才：鼻水","19から64才：せき","19から64才：のど","19から64才：発熱","65才以上：投票数","65才以上：鼻水","65才以上：せき","65才以上：のど","65才以上：発熱"
"20161227","福岡県福岡市","福岡","33.6131260","130.4142150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","松崎","33.6376500","130.4428970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","和白","33.6950170","130.4187540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","和白丘","33.6966270","130.4331080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","板付","33.5548050","130.4628910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","三筑","33.5509350","130.4550400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","千代","33.6051670","130.4121810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","東光","33.5932950","130.4267940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","那珂","33.5678630","130.4378170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","博多","33.5984400","130.4012160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","東住","33.5846360","130.4234280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","席田中","33.5814840","130.4603630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","吉塚","33.6047340","130.4314960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","警固","33.5852190","130.3859700","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","当仁","33.5979840","130.3647270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","平尾","33.5651940","130.3938930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","舞鶴","33.5865040","130.3800990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","友泉","33.5636840","130.3789230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","曰佐","33.5370430","130.4380760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","柏原","33.5312950","130.4023090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","住吉","33.5718510","130.4210280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","高宮","33.5718870","130.4121980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","筑紫丘","33.5565050","130.4203720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","長丘","33.5575440","130.3944880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","野間","33.5584150","130.4180680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","花畑","33.5392920","130.3975170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","春吉","33.5669040","130.4215590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","三宅","33.5535340","130.4333090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","宮竹","33.5632690","130.4343600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","横手","33.5465300","130.4325650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","老司","33.5312770","130.4175410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","梅林","33.5474400","130.3551640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","片江","33.5415810","130.3687370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","城西","33.5769050","130.3669520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","城南","33.5690080","130.3601520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","長尾","33.5488860","130.3858870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","金武","33.5284160","130.3236380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","早良","33.4958890","130.3463340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","次郎丸","33.5498400","130.3345630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","高取","33.5729470","130.3447490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","田隈","33.5406330","130.3356150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","西福岡","33.5645610","130.3329890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","原","33.5627190","130.3478320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","原北","33.5719150","130.3321850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","原中央","33.5705770","130.3479940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","百道","33.5867050","130.3453710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","壱岐","33.5633000","130.3116010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","壱岐丘","33.5455350","130.3129620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","内浜","33.5802300","130.3204040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","小呂","33.8696520","130.0357870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","北崎","33.6336440","130.2217390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","玄界","33.6855610","130.2354810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","玄洋","33.5878530","130.2605080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","下山門","33.5790510","130.3135270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","西陵","33.5754680","130.2978010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","能古","33.6153580","130.3078940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","姪浜","33.5941120","130.3361960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","福岡県福岡市","元岡","33.5854480","130.2526790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","佐賀県武雄市","武雄市役所","33.1937640","130.0191460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","飫肥公民館","31.6272030","131.3555280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市役所","31.6018980","131.3787230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","まなびピア","31.5927620","131.3977010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","東郷公民館","31.6227070","131.3945640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市役所細田支所","31.5620030","131.3452190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市役所鵜戸支所","31.6698000","131.4500730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市役所酒谷支所","31.6161910","131.3083820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市北郷町総合支所","31.6769450","131.3751840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161227","宮崎県日南市","日南市南郷町総合支所","31.5341830","131.3715260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","みなと小学校周辺","42.3320650","140.9527100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","地球岬小学校周辺","42.3121552","140.9894760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","天沢小学校周辺","42.3211867","141.0004250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","大沢小学校周辺","42.3293024","141.0076820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","海陽小学校周辺","42.3421361","141.0281020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","高砂小学校周辺","42.3607659","141.0372230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","水元小学校周辺","42.3751740","141.0329710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","知利別小学校周辺","42.3571178","141.0299600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","旭ヶ丘小学校周辺","42.3562358","141.0230270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","八丁平小学校周辺","42.3718617","141.0147510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","高平小学校周辺","42.3646640","140.9958380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","本輪西小学校周辺","42.3725297","140.9852860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","陣屋小学校周辺","42.3702860","140.9556480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","本室蘭小学校周辺","42.3824271","140.9411280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","白鳥台小学校周辺","42.3746067","140.9348130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","北海道室蘭市","喜門岱小学校周辺","42.3937974","140.9686980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","青森県弘前市","弘前市","40.6031540","140.4637730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第一中学校","37.3900300","140.3604200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第二中学校","37.4013880","140.3729130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第三中学校","37.3863060","140.3693000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第四中学校","37.3910530","140.4066910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第五中学校","37.4098370","140.3683630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第六中学校","37.4128720","140.3433990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","郡山第七中学校","37.3807780","140.3326120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","富田中学校","37.4217440","140.3610550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","大槻中学校","37.3962060","140.3198770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","小原田中学校","37.3801840","140.3889290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","安積中学校","37.3654440","140.3627490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","安積第二中学校","37.3543140","140.3397020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","三穂田中学校","37.3563700","140.2883570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","逢瀬中学校","37.4067370","140.2718590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","片平中学校","37.4212870","140.3116070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","喜久田中学校","37.4551900","140.3425420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","日和田中学校","37.4545460","140.3832440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","行健中学校","37.4218240","140.3803010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","明健中学校","37.4309040","140.3847830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","湖南中学校","37.3824530","140.1135330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","熱海中学校","37.4846040","140.2896740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","守山中学校","37.3386890","140.3975220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","高瀬中学校","37.3654560","140.4108730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","二瀬中学校","37.3026850","140.4956930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","西田中学校","37.4602300","140.4439080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","御舘中学校","37.3635350","140.5128280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","宮城中学校","37.3726400","140.4464610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","福島県郡山市","緑ケ丘中学校","37.3900070","140.4300120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","市立稲毛高等学校附属中学校周辺","35.6203920","140.0684800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","加曽利中学校周辺","35.6139520","140.1576190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","末広中学校周辺","35.5967860","140.1266150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","葛城中学校周辺","35.6008710","140.1310330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","椿森中学校周辺","35.6224090","140.1207660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","緑町中学校周辺","35.6226760","140.0968260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","小中台中学校周辺","35.6458960","140.0994220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","花園中学校周辺","35.6552990","140.0740470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","新宿中学校周辺","35.6044040","140.1092070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","蘇我中学校周辺","35.5772680","140.1380180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","犢橋中学校周辺","35.6776810","140.1169910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","幕張中学校周辺","35.6629160","140.0590580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","生浜中学校周辺","35.5572090","140.1441120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","誉田中学校周辺","35.5523810","140.2029820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","轟町中学校周辺","35.6317040","140.1077220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","松ケ丘中学校周辺","35.5877210","140.1524690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","白井中学校周辺","35.5875260","140.2256370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","更科中学校周辺","35.6176570","140.2264160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","川戸中学校周辺","35.5840030","140.1678730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","稲毛中学校周辺","35.6439270","140.0821000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","千草台中学校周辺","35.6367970","140.1179230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","花見川第一中学校周辺","35.6894250","140.1011180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","幸町第一中学校周辺","35.6204960","140.0895400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","土気中学校周辺","35.5413500","140.2725330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","千城台西中学校周辺","35.6215980","140.1846400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","星久喜中学校周辺","35.6008450","140.1520510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","こてはし台中学校周辺","35.6916870","140.1192200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","さつきが丘中学校周辺","35.6684730","140.0910730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","高洲第一中学校周辺","35.6232450","140.0774410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","大宮中学校周辺","35.5863260","140.1867140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","草野中学校周辺","35.6524740","140.1274530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20161228","千葉県千葉市","真砂中学校周辺","35.6451924","140.0631925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
